AtcoCode,CommonName,Easting,Northing,Longitude,LocalityName,Latitude,ShortCommonName,Street,Status,Indicator,StopType,,
700000007568,Crocknapeola,327582,322590,-6.0487778079,Newcastle,54.1365526698,,,active,,BusCoachTramOnStreetPoint,,
700000007569,Slievenagore,328440,321405,-6.0361624279,Newcastle,54.1256997967,,,active,,BusCoachTramOnStreetPoint,,
700000007571,Carrick Little,334503,321910,-5.9432517095,Newcastle,54.1286908952,,,active,,BusCoachTramOnStreetPoint,,
700000007572,Rourkes Park,336002,322446,-5.9201036982,Newcastle,54.1331090317,,,active,,BusCoachTramOnStreetPoint,,
700000007573,Quarter Rd,337468,321111,-5.8983037327,Newcastle,54.120729157,,,active,,BusCoachTramOnStreetPoint,,
700000007577,Siient Valley,330989,320508,-5.9975875995,Newcastle,54.117004119,,,active,,BusCoachTramOnStreetPoint,,
700000007578,Burrenreagh P Sch,333595,334333,-5.9516354109,Newcastle,54.2404547101,,,active,,BusCoachTramOnStreetPoint,,
700000007579,Burrenreagh P Sch,333547,334396,-5.9523431191,Newcastle,54.2410328182,,,active,,BusCoachTramOnStreetPoint,,
700000007580,Island Car Park,337454,331556,-5.8937513392,Newcastle,54.2145041912,,,active,,BusCoachTramOnStreetPoint,,
700000007581,Donard Park,337489,330551,-5.8936746349,Newcastle,54.2054785901,,,active,,BusCoachTramOnStreetPoint,,
700000007582,Top Of The Hill,336123,337379,-5.9115062823,Newcastle,54.2671354935,,,active,,BusCoachTramOnStreetPoint,,
700000007583,Magherasaul X Rds,337359,338064,-5.8922359472,Newcastle,54.2729550796,,,active,,BusCoachTramOnStreetPoint,,
700000007584,The Farm,338112,338495,-5.8804833612,Newcastle,54.2766222724,,,active,,BusCoachTramOnStreetPoint,,
700000007585,Moneycarragh,338871,338922,-5.8686377891,Newcastle,54.2802529051,,,active,,BusCoachTramOnStreetPoint,,
700000007586,Cochranes Bridge,339357,339204,-5.8610587864,Newcastle,54.2826493391,,,active,,BusCoachTramOnStreetPoint,,
700000007587,Claragh Rd,339753,339604,-5.8547965886,Newcastle,54.286132267,,,active,,BusCoachTramOnStreetPoint,,
700000007588,Church Court,340716,339983,-5.8398426656,Newcastle,54.2892720138,,,active,,BusCoachTramOnStreetPoint,,
700000007589,Church Court,340776,339990,-5.8389063664,Newcastle,54.2893192105,,,active,,BusCoachTramOnStreetPoint,,
700000007590,Claragh Rd,339816,339634,-5.8538016005,Newcastle,54.2863913112,,,active,,BusCoachTramOnStreetPoint,,
700000007591,Cochranes Bridge,339372,339196,-5.8608323733,Newcastle,54.2825734375,,,active,,BusCoachTramOnStreetPoint,,
700000007592,Moneycarragh,338930,338943,-5.8677310443,Newcastle,54.2804223301,,,active,,BusCoachTramOnStreetPoint,,
700000007593,The Farm,338193,338519,-5.8792334375,Newcastle,54.2768154003,,,active,,BusCoachTramOnStreetPoint,,
700000007594,Magherasaul X Rds,337487,338124,-5.8902450247,Newcastle,54.2734593763,,,active,,BusCoachTramOnStreetPoint,,
700000007595,Top Of The Hill,336136,337372,-5.9113100785,Newcastle,54.2670691956,,,active,,BusCoachTramOnStreetPoint,,
700000007596,Castle  Hieghts,340133,336825,-5.8502615451,Newcastle,54.2610844683,,,active,,BusCoachTramOnStreetPoint,,
700000007597,Castle Heights,340153,336787,-5.8499764933,Newcastle,54.2607341586,,,active,,BusCoachTramOnStreetPoint,,
700000007598,Shimna College,337441,330125,-5.8946108411,Newcastle,54.2016607399,,,active,,BusCoachTramOnStreetPoint,,
700000007599,Shimna College,337431,330130,-5.8947616851,Newcastle,54.2017083045,,,active,,BusCoachTramOnStreetPoint,,
700000007600,All Childrens P Sch,337485,330070,-5.8939622035,Newcastle,54.2011551942,,,active,,BusCoachTramOnStreetPoint,,
700000007601,All Childrens P Sch,337494,330061,-5.8938285019,Newcastle,54.2010719862,,,active,,BusCoachTramOnStreetPoint,,
700000007602,The Folds,337392,330459,-5.8952087039,Newcastle,54.2046723597,,,active,,BusCoachTramOnStreetPoint,,
700000007603,The Folds,337382,330445,-5.8953597986,Newcastle,54.2045524374,,,active,,BusCoachTramOnStreetPoint,,
700000007604,Slievenabrock,336778,330910,-5.9044000152,Newcastle,54.2088938183,,,active,,BusCoachTramOnStreetPoint,,
700000007605,Kinghill,336469,331022,-5.9090881126,Newcastle,54.2099729538,,,active,,BusCoachTramOnStreetPoint,,
700000007606,Kinghill,336539,331107,-5.9079685366,Newcastle,54.2107204264,,,active,,BusCoachTramOnStreetPoint,,
700000007607,Tullybranigan Stores,337070,330858,-5.8999485685,Newcastle,54.2083485008,,,active,,BusCoachTramOnStreetPoint,,
700000007608,Tullybrannigan Stores,337122,330885,-5.8991493249,Newcastle,54.2085689951,,,active,,BusCoachTramOnStreetPoint,,
700000007609,St Marys Boys P Sch,337465,331620,-5.8935549032,Newcastle,54.2150772675,,,active,,BusCoachTramOnStreetPoint,,
700000007610,Schooners,337940,332362,-5.8859441435,Newcastle,54.2216095841,,,active,,BusCoachTramOnStreetPoint,,
700000007611,Corrigs Avenue,338126,332679,-5.8829489863,Newcastle,54.2244053984,,,active,,BusCoachTramOnStreetPoint,,
700000007612,The Block Yard,338476,333161,-5.8773645949,Newcastle,54.2286381613,,,active,,BusCoachTramOnStreetPoint,,
700000007613,Murlough Caravan Park,338714,333324,-5.8736426114,Newcastle,54.2300371692,,,active,,BusCoachTramOnStreetPoint,,
700000007614,Mourneview Caravan Park,338967,333557,-5.8696581511,Newcastle,54.2320604112,,,active,,BusCoachTramOnStreetPoint,,
700000007615,Twelve Arches,339528,334168,-5.8607778298,Newcastle,54.237393235,,,active,,BusCoachTramOnStreetPoint,,
700000007616,Flush Rd,339440,334305,-5.8620628779,Newcastle,54.2386470652,,,active,,BusCoachTramOnStreetPoint,,
700000007617,Bay View,339449,334688,-5.8617470983,Newcastle,54.2420829278,,,active,,BusCoachTramOnStreetPoint,,
700000007618,Maghera Corner,339537,335712,-5.8599223212,Newcastle,54.2512517312,,,active,,BusCoachTramOnStreetPoint,,
700000007619,Kilmegan Rd,339614,335853,-5.8586762621,Newcastle,54.252496557,,,active,,BusCoachTramOnStreetPoint,,
700000007620,Keel Point,340097,336031,-5.8511882476,Newcastle,54.253962695,,,active,,BusCoachTramOnStreetPoint,,
700000007621,Derinilla Lane,340200,336170,-5.849544145,Newcastle,54.2551823595,,,active,,BusCoachTramOnStreetPoint,,
700000007622,Church of Ireland,340271,336256,-5.8484153638,Newcastle,54.2559349693,,,active,,BusCoachTramOnStreetPoint,,
700000007623,The Spar Shop,340525,336450,-5.8444300951,Newcastle,54.2576069497,,,active,,BusCoachTramOnStreetPoint,,
700000007624,Parterre Crescent,340729,336686,-5.841191475,Newcastle,54.2596695716,,,active,,BusCoachTramOnStreetPoint,,
700000007625,Dundrum Ruc Station,340814,336959,-5.8397599497,Newcastle,54.2620969795,,,active,,BusCoachTramOnStreetPoint,,
700000007626,End Of Old Road,341119,337746,-5.8347125488,Newcastle,54.2690780446,,,active,,BusCoachTramOnStreetPoint,,
700000007627,Mountpanther,341062,338317,-5.8353180396,Newcastle,54.2742196758,,,active,,BusCoachTramOnStreetPoint,,
700000007628,Finger Post,340701,338970,-5.8405487936,Newcastle,54.2801810604,,,active,,BusCoachTramOnStreetPoint,,
700000007629,Clough Po,340848,340256,-5.8376888153,Newcastle,54.2916851939,,,active,,BusCoachTramOnStreetPoint,,
700000007630,Jordanstown,340770,340556,-5.8387446871,Newcastle,54.2943997848,,,active,,BusCoachTramOnStreetPoint,,
700000007631,Killans,340602,341651,-5.8408083905,Newcastle,54.3042758997,,,active,,BusCoachTramOnStreetPoint,,
700000007632,Seaforde,340531,341981,-5.8417432141,Newcastle,54.3072578524,,,active,,BusCoachTramOnStreetPoint,,
700000007633,Watsons,340445,341909,-5.8430972369,Newcastle,54.3066351237,,,active,,BusCoachTramOnStreetPoint,,
700000007634,Butterfly House,340642,342895,-5.8396093184,Newcastle,54.3154323883,,,active,,BusCoachTramOnStreetPoint,,
700000007635,Grooms Bridge,340887,344077,-5.8352902723,Newcastle,54.3259757955,,,active,,BusCoachTramOnStreetPoint,,
700000007636,Loughinisland Corner Brennans,340842,344831,-5.8356258517,Newcastle,54.3327568743,,,active,,BusCoachTramOnStreetPoint,,
700000007637,Bog Road,340526,345604,-5.8401160249,Newcastle,54.3397831285,,,active,,BusCoachTramOnStreetPoint,,
700000007638,Patsys,339945,346367,-5.8486844128,Newcastle,54.3467921344,,,active,,BusCoachTramOnStreetPoint,,
700000007639,Cottages,339488,347266,-5.8552863615,Newcastle,54.3549875759,,,active,,BusCoachTramOnStreetPoint,,
700000007640,School Corner,339111,348255,-5.8606191128,Newcastle,54.363968813,,,active,,BusCoachTramOnStreetPoint,,
700000007641,McAllisters,339163,348718,-5.8596035321,Newcastle,54.3681110397,,,active,,BusCoachTramOnStreetPoint,,
700000007642,Main St Saintfield,340473,359040,-5.8345727712,Downpatrick,54.4604150453,,,active,,BusCoachTramOnStreetPoint,,
700000007643,Cumber Cottages,338648,349517,-5.8671494154,Newcastle,54.3754239595,,,active,,BusCoachTramOnStreetPoint,,
700000007644,The Bungalows,338038,350259,-5.8761854704,Newcastle,54.3822504434,,,active,,BusCoachTramOnStreetPoint,,
700000007645,Back Spa Road,337588,350961,-5.8827818463,Newcastle,54.3886740363,,,active,,BusCoachTramOnStreetPoint,,
700000007646,The Mill Brook,337523,351290,-5.8836296391,Newcastle,54.3916450736,,,active,,BusCoachTramOnStreetPoint,,
700000007647,Tullybeg Fort,337190,351684,-5.888558353,Newcastle,54.3952731258,,,active,,BusCoachTramOnStreetPoint,,
700000007648,Dromore Street,336592,352244,-5.8975134665,Newcastle,54.4004596617,,,active,,BusCoachTramOnStreetPoint,,
700000007649,Croob Park Primary School,336134,352113,-5.9046205448,Newcastle,54.3994061606,,,active,,BusCoachTramOnStreetPoint,,
700000007650,Ballynahinch Caugheys,336628,352540,-5.8968235475,Newcastle,54.4031072861,,,active,,BusCoachTramOnStreetPoint,,
700000007651,Assumption,336798,352641,-5.8941527855,Newcastle,54.4039730037,,,active,,BusCoachTramOnStreetPoint,,
700000007652,Burrows Lane,336693,353264,-5.8954904527,Newcastle,54.4095893928,,,active,,BusCoachTramOnStreetPoint,,
700000007653,Glassdrumman Road,336665,354467,-5.8953546927,Newcastle,54.420401599,,,active,,BusCoachTramOnStreetPoint,,
700000007654,Old Belfast Road,336591,354836,-5.8963375084,Newcastle,54.4237289821,,,active,,BusCoachTramOnStreetPoint,,
700000007655,Glassdrummond Blacks Lane,336661,355377,-5.8950009403,Newcastle,54.4285735388,,,active,,BusCoachTramOnStreetPoint,,
700000007656,New House,336563,356042,-5.8962138074,Newcastle,54.4345630302,,,active,,BusCoachTramOnStreetPoint,,
700000007657,Dunlops X Rds,336492,356525,-5.8970805281,Newcastle,54.438917992,,,active,,BusCoachTramOnStreetPoint,,
700000007658,Miscampbells Corner,336422,357611,-5.8976635671,Newcastle,54.4486860928,,,active,,BusCoachTramOnStreetPoint,,
700000007659,Curries X Rds,335932,358467,-5.9048194025,Newcastle,54.456501755,,,active,,BusCoachTramOnStreetPoint,,
700000007660,Killany Lodge,335989,358974,-5.9037084965,Newcastle,54.4610379741,,,active,,BusCoachTramOnStreetPoint,,
700000007661,Church Corner,335867,359544,-5.9053270287,Newcastle,54.4661876017,,,active,,BusCoachTramOnStreetPoint,,
700000007662,Temple X Rds,335691,360625,-5.9075440708,Newcastle,54.4759389859,,,active,,BusCoachTramOnStreetPoint,,
700000007663,Green Arces,335669,360929,-5.9077438649,Newcastle,54.478673934,,,active,,BusCoachTramOnStreetPoint,,
700000007664,Carr Road,335751,361812,-5.9060746494,Newcastle,54.4865789121,,,active,,BusCoachTramOnStreetPoint,,
700000007665,Moss Road,335881,362167,-5.9039070991,Newcastle,54.4897310641,,,active,,BusCoachTramOnStreetPoint,,
700000007666,Killynure Road,336374,363490,-5.8956947372,Newcastle,54.5014757094,,,active,,BusCoachTramOnStreetPoint,,
700000007667,Muskett Road,336589,364486,-5.8919147101,Newcastle,54.5103669579,,,active,,BusCoachTramOnStreetPoint,,
700000007668,Lowes Corner,336641,364663,-5.8910339214,Newcastle,54.5119340582,,,active,,BusCoachTramOnStreetPoint,,
700000007669,Carryduff Shopping Centre,336780,365140,-5.8886684505,Newcastle,54.5161786813,,,active,,BusCoachTramOnStreetPoint,,
700000007671,Queensway Carryduff,336831,365255,-5.8878230311,Newcastle,54.5171992713,,,active,,BusCoachTramOnStreetPoint,,
700000007673,Winchester Heights,336609,364490,-5.8915944429,Newcastle,54.5103970432,,,active,,BusCoachTramOnStreetPoint,,
700000007674,Killynure Rd,336390,363488,-5.8954420428,Newcastle,54.5014600783,,,active,,BusCoachTramOnStreetPoint,,
700000007675,Moss Road,335895,362159,-5.9036816656,Newcastle,54.4896636288,,,active,,BusCoachTramOnStreetPoint,,
700000007676,Carr Rd,335772,361813,-5.905749846,Newcastle,54.4865899063,,,active,,BusCoachTramOnStreetPoint,,
700000007677,Green Arces,335676,361016,-5.9075842936,Newcastle,54.4794540476,,,active,,BusCoachTramOnStreetPoint,,
700000007678,Temple X Rds,335801,360540,-5.9058717393,Newcastle,54.4751542718,,,active,,BusCoachTramOnStreetPoint,,
700000007679,Church Corner,335911,359476,-5.9046798543,Newcastle,54.4655707783,,,active,,BusCoachTramOnStreetPoint,,
700000007680,Curries X Rds,335956,358428,-5.9044552122,Newcastle,54.4561534615,,,active,,BusCoachTramOnStreetPoint,,
700000007681,Miscampbells Corner,336439,357656,-5.8973751146,Newcastle,54.4490886413,,,active,,BusCoachTramOnStreetPoint,,
700000007682,Dunlops X Rds,336512,356463,-5.8967992081,Newcastle,54.43836158,,,active,,BusCoachTramOnStreetPoint,,
700000007683,Sheeplin,336705,355568,-5.8942312729,Newcastle,54.4302748646,,,active,,BusCoachTramOnStreetPoint,,
700000007684,Blacks Lane,336678,355407,-5.8947266206,Newcastle,54.4288350795,,,active,,BusCoachTramOnStreetPoint,,
700000007685,Old Belfast Road,336556,354921,-5.8968372592,Newcastle,54.4245014333,,,active,,BusCoachTramOnStreetPoint,,
700000007686,Glassdrumman Road,336680,354481,-5.8951306955,Newcastle,54.4205181868,,,active,,BusCoachTramOnStreetPoint,,
700000007687,Burrows Lane,336708,353216,-5.8952784607,Newcastle,54.4091601549,,,active,,BusCoachTramOnStreetPoint,,
700000007688,Ballynahinch Library,336814,352631,-5.8939151144,Newcastle,54.4038772977,,,active,,BusCoachTramOnStreetPoint,,
700000007689,Ballynahinch Depot,336867,352594,-5.893121053,Newcastle,54.403527932,,,active,,BusCoachTramOnStreetPoint,,
700000007690,Windmill Street,336680,352404,-5.8960859035,Newcastle,54.4018724353,,,active,,BusCoachTramOnStreetPoint,,
700000007691,Carlisle Park,337209,351688,-5.8882633203,Newcastle,54.3953060626,,,active,,BusCoachTramOnStreetPoint,,
700000007692,Millbrook Hotel,337504,351410,-5.8838556462,Newcastle,54.3927312272,,,active,,BusCoachTramOnStreetPoint,,
700000007693,Back Spa Rd,337596,350987,-5.882634701,Newcastle,54.3889064213,,,active,,BusCoachTramOnStreetPoint,,
700000007694,The Bungalows,338017,350297,-5.8764876348,Newcastle,54.3825994495,,,active,,BusCoachTramOnStreetPoint,,
700000007695,Cumber Cottages,338617,349632,-5.8675681113,Newcastle,54.3764678204,,,active,,BusCoachTramOnStreetPoint,,
700000007696,Curries Corner Drumaness,339189,349169,-5.8589834473,Newcastle,54.372157931,,,active,,BusCoachTramOnStreetPoint,,
700000007697,McAllisters,339212,348745,-5.8588360732,Newcastle,54.3683454214,,,active,,BusCoachTramOnStreetPoint,,
700000007698,School Corner,339114,348392,-5.8604980783,Newcastle,54.3651987442,,,active,,BusCoachTramOnStreetPoint,,
700000007699,Cottages,339476,347350,-5.8554311455,Newcastle,54.3557488779,,,active,,BusCoachTramOnStreetPoint,,
700000007700,Patsys,339953,346395,-5.8485436312,Newcastle,54.3470462479,,,active,,BusCoachTramOnStreetPoint,,
700000007701,Bog Rd,340344,345863,-5.8427889322,Newcastle,54.3421625039,,,active,,BusCoachTramOnStreetPoint,,
700000007702,Loughinisland Corner,340841,344954,-5.8355685552,Newcastle,54.3338678893,,,active,,BusCoachTramOnStreetPoint,,
700000007703,Grooms Bridge,340882,343928,-5.8354250681,Newcastle,54.324644678,,,active,,BusCoachTramOnStreetPoint,,
700000007704,Butterfly House,340673,342972,-5.8390891426,Newcastle,54.3161232184,,,active,,BusCoachTramOnStreetPoint,,
700000007705,Seaforde Tel Kiosk,340549,341987,-5.8414627034,Newcastle,54.3073152806,,,active,,BusCoachTramOnStreetPoint,,
700000007706,Killans,340613,341678,-5.8406268468,Newcastle,54.3045152575,,,active,,BusCoachTramOnStreetPoint,,
700000007707,Jordanstown,340774,340578,-5.8386729543,Newcastle,54.2945961804,,,active,,BusCoachTramOnStreetPoint,,
700000007708,Clough Post Office,340847,340279,-5.8376933398,Newcastle,54.2918919423,,,active,,BusCoachTramOnStreetPoint,,
700000007709,Finger Post,340714,338990,-5.8403399635,Newcastle,54.28035703,,,active,,BusCoachTramOnStreetPoint,,
700000007710,Mount Panther,341015,338413,-5.835993799,Newcastle,54.2750944231,,,active,,BusCoachTramOnStreetPoint,,
700000007711,End Of Old Rd,341141,337804,-5.8343478266,Newcastle,54.2695926547,,,active,,BusCoachTramOnStreetPoint,,
700000007712,Dundrum Ruc Station,340840,337017,-5.8393340151,Newcastle,54.2626105068,,,active,,BusCoachTramOnStreetPoint,,
700000007713,Parterre Crescent,340735,336666,-5.8411088568,Newcastle,54.2594883803,,,active,,BusCoachTramOnStreetPoint,,
700000007714,Spar Shop Dundrum,340539,336446,-5.8442173085,Newcastle,54.2575672012,,,active,,BusCoachTramOnStreetPoint,,
700000007715,The Rectory,340338,336309,-5.8473633082,Newcastle,54.2563924159,,,active,,BusCoachTramOnStreetPoint,,
700000007716,Keel Point,340153,336081,-5.8503063236,Newcastle,54.2543962436,,,active,,BusCoachTramOnStreetPoint,,
700000007717,Kilmegan Rd,339629,335861,-5.8584425727,Newcastle,54.2525642886,,,active,,BusCoachTramOnStreetPoint,,
700000007718,Maghera Cnr,339536,335687,-5.8599362305,Newcastle,54.2510276092,,,active,,BusCoachTramOnStreetPoint,,
700000007719,Bayview,339451,334778,-5.8616642283,Newcastle,54.2428989624,,,active,,BusCoachTramOnStreetPoint,,
700000007720,Flush Rd,339429,334379,-5.8621903066,Newcastle,54.2393183905,,,active,,BusCoachTramOnStreetPoint,,
700000007721,Twelve Arches,339554,334144,-5.8603905159,Newcastle,54.2371707042,,,active,,BusCoachTramOnStreetPoint,,
700000007722,Mourneview Caravan Pk,338999,333573,-5.8691603917,Newcastle,54.2321953773,,,active,,BusCoachTramOnStreetPoint,,
700000007723,Theblock Yard,338642,333270,-5.8747707793,Newcastle,54.2295718566,,,active,,BusCoachTramOnStreetPoint,,
700000007724,Corrigs Ave,338170,332723,-5.8822546392,Newcastle,54.2247885577,,,active,,BusCoachTramOnStreetPoint,,
700000007725,Golfl Links House,338019,332492,-5.8846741868,Newcastle,54.2227554098,,,active,,BusCoachTramOnStreetPoint,,
700000007726,Barbican,337868,332115,-5.8871562885,Newcastle,54.2194116939,,,active,,BusCoachTramOnStreetPoint,,
700000007728,Front Of Newcastle Depot,337799,331610,-5.8884446507,Newcastle,54.2148976689,,,active,,BusCoachTramOnStreetPoint,,
700000007729,Donard Park O'Hares Bar,337535,330585,-5.8929612527,Newcastle,54.2057652406,,,active,,BusCoachTramOnStreetPoint,,
700000007731,Mourne House,337821,329896,-5.888885234,Newcastle,54.199506055,,,active,,BusCoachTramOnStreetPoint,,
700000007732,Coastguard Stat,338147,329493,-5.8840749561,Newcastle,54.1957978485,,,active,,BusCoachTramOnStreetPoint,,
700000007733,Maggies Leap,338736,328102,-5.8757050364,Newcastle,54.183153515,,,active,,BusCoachTramOnStreetPoint,,
700000007734,Bloody Bridge,338891,327125,-5.8737854232,Newcastle,54.1743437481,,,active,,BusCoachTramOnStreetPoint,,
700000007735,Dunmore Hill,338455,324970,-5.8814488156,Newcastle,54.1551157426,,,active,,BusCoachTramOnStreetPoint,,
700000007736,Pat Joes,338360,324541,-5.8831012614,Newcastle,54.1512834222,,,active,,BusCoachTramOnStreetPoint,,
700000007737,The Hollow,338265,324105,-5.8847485522,Newcastle,54.1474019274,,,active,,BusCoachTramOnStreetPoint,,
700000007738,Dunmore Cottges,323357,350490,-6.1019045322,Newcastle,54.3880865818,,,active,,BusCoachTramOnStreetPoint,,
700000007739,Glassdrummond Chapel,337571,322190,-5.89622741,Newcastle,54.1303951134,,,active,,BusCoachTramOnStreetPoint,,
700000007740,Glassdrummond House,337507,321787,-5.8973874104,Newcastle,54.1267957057,,,active,,BusCoachTramOnStreetPoint,,
700000007741,The Eagle Filling Station,337483,321110,-5.8980636077,Newcastle,54.1207165159,,,active,,BusCoachTramOnStreetPoint,,
700000007742,Mccrackens Rd,337466,320860,-5.898448351,Newcastle,54.118476287,,,active,,BusCoachTramOnStreetPoint,,
700000007743,Mullartown House,337393,320569,-5.8996960789,Newcastle,54.1158832521,,,active,,BusCoachTramOnStreetPoint,,
700000007744,Halfwayhouse  Annalong,337404,320113,-5.8997350241,Newcastle,54.1117864772,,,active,,BusCoachTramOnStreetPoint,,
700000007745,Main St Annalong,337356,319679,-5.9006577556,Newcastle,54.107911526,,,active,,BusCoachTramOnStreetPoint,,
700000007746,Church Gates,336986,319165,-5.9065508609,Newcastle,54.10338688,,,active,,BusCoachTramOnStreetPoint,,
700000007747,Grove Road,336697,318823,-5.9111201654,Newcastle,54.1003932193,,,active,,BusCoachTramOnStreetPoint,,
700000007748,Stewarts Rd,336227,318277,-5.9185452225,Newcastle,54.0956157679,,,active,,BusCoachTramOnStreetPoint,,
700000007749,Valley Rd,335553,317545,-5.9291672837,Newcastle,54.0892216261,,,active,,BusCoachTramOnStreetPoint,,
700000007750,Black Rock,334870,316986,-5.9398465433,Newcastle,54.0843820576,,,active,,BusCoachTramOnStreetPoint,,
700000007751,1St Ballymartin,334348,316665,-5.9479597026,Newcastle,54.0816363749,,,active,,BusCoachTramOnStreetPoint,,
700000007752,Ballymartin Chapel,334067,316510,-5.9523188227,Newcastle,54.0803179032,,,active,,BusCoachTramOnStreetPoint,,
700000007753,Pats Rd,333523,316065,-5.9608208547,Newcastle,54.0764637717,,,active,,BusCoachTramOnStreetPoint,,
700000007754,Fitzpatrick House,332486,315756,-5.9767880267,Newcastle,54.0739569095,,,active,,BusCoachTramOnStreetPoint,,
700000007755,Leestone Rd,332213,315588,-5.9810289855,Newcastle,54.0725186088,,,active,,BusCoachTramOnStreetPoint,,
700000007756,St Columbans Sch,322961,350886,-6.107832966,Newcastle,54.3917376843,,,active,,BusCoachTramOnStreetPoint,,
700000007757,Carginagh Rd,331711,315244,-5.9888418451,Newcastle,54.0695584929,,,active,,BusCoachTramOnStreetPoint,,
700000007758,KnoxS,330864,314649,-6.0020194616,Newcastle,54.0644355371,,,active,,BusCoachTramOnStreetPoint,,
700000007759,KilkeelGreencastle Street,330347,314266,-6.0100812532,Newcastle,54.061131176,,,active,,BusCoachTramOnStreetPoint,,
700000007760,Kilkeel High Sch,330893,313972,-6.0018694497,Newcastle,54.0583535204,,,active,,BusCoachTramOnStreetPoint,,
700000007761,St Colman's PS,330208,314086,-6.012282047,Newcastle,54.0595429944,,,active,,BusCoachTramOnStreetPoint,,
700000007762,Kilkeel Newcastle Street,330836,314637,-6.0024604261,Newcastle,54.0643312628,,,active,,BusCoachTramOnStreetPoint,,
700000007763,Carginagh Rd,331708,315258,-5.9888815633,Newcastle,54.0696849548,,,active,,BusCoachTramOnStreetPoint,,
700000007764,St Columban's H.S.,332049,315489,-5.9835688215,Newcastle,54.0716716521,,,active,,BusCoachTramOnStreetPoint,,
700000007765,Leestone Rd,332296,315654,-5.9797331331,Newcastle,54.0730898934,,,active,,BusCoachTramOnStreetPoint,,
700000007766,Fitzpatrick's House,332442,315737,-5.9774680447,Newcastle,54.0737976222,,,active,,BusCoachTramOnStreetPoint,,
700000007767,Pats Rd,333489,316048,-5.9613474212,Newcastle,54.076319944,,,active,,BusCoachTramOnStreetPoint,,
700000007768,Ballykeel Rd,333704,316226,-5.9579865237,Newcastle,54.0778623599,,,active,,BusCoachTramOnStreetPoint,,
700000007769,Ballymartin Chapel,334103,316544,-5.9517541201,Newcastle,54.0806137977,,,active,,BusCoachTramOnStreetPoint,,
700000007770,School Rd,334224,316612,-5.9498765178,Newcastle,54.0811928273,,,active,,BusCoachTramOnStreetPoint,,
700000007771,Blackrock,334807,316937,-5.9408303354,Newcastle,54.0839586098,,,active,,BusCoachTramOnStreetPoint,,
700000007772,Valley Rd,335518,317517,-5.9297143086,Newcastle,54.0889794453,,,active,,BusCoachTramOnStreetPoint,,
700000007773,Stewarts Rd,336215,318273,-5.9187303068,Newcastle,54.0955830279,,,active,,BusCoachTramOnStreetPoint,,
700000007774,Grove Rd,336712,318853,-5.9108774915,Newcastle,54.1006585744,,,active,,BusCoachTramOnStreetPoint,,
700000007775,Church Gates,323258,350787,-6.1033045322,Newcastle,54.3907771116,,,active,,BusCoachTramOnStreetPoint,,
700000007776,The Big Church,322764,350787,-6.1109047306,Newcastle,54.3908962864,,,active,,BusCoachTramOnStreetPoint,,
700000007777,Mullartown Heights,322764,350886,-6.1108638864,Newcastle,54.3917851537,,,active,,BusCoachTramOnStreetPoint,,
700000007778,Halfway House,337393,320119,-5.8999003759,Newcastle,54.1118432776,,,active,,BusCoachTramOnStreetPoint,,
700000007779,Mullartown House,337396,320596,-5.8996379759,Newcastle,54.1161248502,,,active,,BusCoachTramOnStreetPoint,,
700000007781,Glassdrummond House,337500,321776,-5.8975123598,Newcastle,54.1266907802,,,active,,BusCoachTramOnStreetPoint,,
700000007782,Glassdrummond Chapel,323851,350787,-6.0941812904,Newcastle,54.3906334221,,,active,,BusCoachTramOnStreetPoint,,
700000007783,Dunmore Cottages,338110,323754,-5.8872799617,Newcastle,54.1442933325,,,active,,BusCoachTramOnStreetPoint,,
700000007784,The Hollow,338253,324119,-5.8849309184,Newcastle,54.1475236527,,,active,,BusCoachTramOnStreetPoint,,
700000007785,Pat Joes,323752,350886,-6.0956632169,Newcastle,54.3915463182,,,active,,BusCoachTramOnStreetPoint,,
700000007786,Dunmore  Hill,338437,324948,-5.8817370031,Newcastle,54.1549165712,,,active,,BusCoachTramOnStreetPoint,,
700000007787,David And Maries,338813,326248,-5.8753880023,Newcastle,54.1664859922,,,active,,BusCoachTramOnStreetPoint,,
700000007788,Seaview,338835,326570,-5.8749032069,Newcastle,54.1693708053,,,active,,BusCoachTramOnStreetPoint,,
700000007789,Bloody Bridge,338846,327021,-5.8745180194,Newcastle,54.1734206522,,,active,,BusCoachTramOnStreetPoint,,
700000007790,Maggies Leap,338718,328118,-5.8759811125,Newcastle,54.183299549,,,active,,BusCoachTramOnStreetPoint,,
700000007792,Bluequarrry,338586,328743,-5.8777139972,Newcastle,54.1889460999,,,active,,BusCoachTramOnStreetPoint,,
700000007793,Drumaness Primary School,339045,348020,-5.8617433302,Newcastle,54.3618771726,,,active,,BusCoachTramOnStreetPoint,,
700000007794,Top Of The Hill,338990,347838,-5.8626736394,Newcastle,54.3602583132,,,active,,BusCoachTramOnStreetPoint,,
700000007795,Scrap Yard,338786,347577,-5.8659308816,Newcastle,54.3579707798,,,active,,BusCoachTramOnStreetPoint,,
700000007796,The Shoe Makers,338415,347349,-5.8717391761,Newcastle,54.3560247041,,,active,,BusCoachTramOnStreetPoint,,
700000007797,The Bungalows,338164,346912,-5.8757994517,Newcastle,54.3521696457,,,active,,BusCoachTramOnStreetPoint,,
700000007798,The Owls,337842,346416,-5.8809772774,Newcastle,54.3478039517,,,active,,BusCoachTramOnStreetPoint,,
